speaker_dir,character_name,subset,wav_filename,alias,previous_vowel,target_label,next_vowel,transition,offset_ms,consonant_ms,cutoff_ms,preutterance_ms,overlap_ms,transition_start_ms,vowel_start_ms,consonant_start_ms,consonant_end_ms,transition_ms
弟の姉,姉音モネ,連続音,_とぜぱにりょびゃ.wav,o ぜ,o,ぜ,e,o->e,564.021000,450.000000,-700.000000,300.000000,100.000000,664.021000,864.021000,564.021000,1014.021000,200.000000
弟の姉,姉音モネ,連続音,_とぜぱにりょびゃ.wav,e ぱ,e,ぱ,a,e->a,1142.573000,450.000000,-700.000000,300.000000,100.000000,1242.573000,1442.573000,1142.573000,1592.573000,200.000000
弟の姉,姉音モネ,連続音,_とぜぱにりょびゃ.wav,a に,a,に,i,a->i,1804.863000,450.000000,-700.000000,300.000000,100.000000,1904.863000,2104.863000,1804.863000,2254.863000,200.000000
弟の姉,姉音モネ,連続音,_とぜぱにりょびゃ.wav,i りょ,i,りょ,o,i->o,2360.577000,450.000000,-700.000000,300.000000,100.000000,2460.577000,2660.577000,2360.577000,2810.577000,200.000000
弟の姉,姉音モネ,連続音,_とぜぱにりょびゃ.wav,o びゃ,o,びゃ,a,o->a,2942.936000,627.338000,-1989.981000,299.999000,100.000000,3042.936000,3242.935000,2942.936000,3570.274000,199.999000
弟の姉,姉音モネ,連続音,_どたぺじぇざぴゃ.wav,o た,o,た,a,o->a,681.293000,450.000000,-700.000000,300.000000,100.000000,781.293000,981.293000,681.293000,1131.293000,200.000000
弟の姉,姉音モネ,連続音,_どたぺじぇざぴゃ.wav,a ぺ,a,ぺ,e,a->e,1334.120000,450.000000,-700.000000,300.000000,100.000000,1434.120000,1634.120000,1334.120000,1784.120000,200.000000
弟の姉,姉音モネ,連続音,_どたぺじぇざぴゃ.wav,e じぇ,e,じぇ,e,e->e,1945.889000,450.000000,-700.000000,300.000000,100.000000,2045.889000,2245.889000,1945.889000,2395.889000,200.000000
弟の姉,姉音モネ,連続音,_どたぺじぇざぴゃ.wav,e ざ,e,ざ,a,e->a,2541.235000,450.000000,-700.000000,300.000000,100.000000,2641.235000,2841.235000,2541.235000,2991.235000,200.000000
弟の姉,姉音モネ,連続音,_どたぺじぇざぴゃ.wav,a ぴゃ,a,ぴゃ,a,a->a,3136.580000,587.408000,-2028.555000,299.999000,100.000000,3236.580000,3436.579000,3136.580000,3723.988000,199.999000
弟の姉,姉音モネ,連続音,_なばそずひでぃ.wav,a ば,a,ば,a,a->a,596.574000,450.000000,-700.000000,300.000000,100.000000,696.574000,896.574000,596.574000,1046.574000,200.000000
弟の姉,姉音モネ,連続音,_なばそずひでぃ.wav,a そ,a,そ,o,a->o,1212.196000,450.000000,-700.000000,300.000000,100.000000,1312.196000,1512.196000,1212.196000,1662.196000,200.000000
弟の姉,姉音モネ,連続音,_なばそずひでぃ.wav,o ず,o,ず,u,o->u,1860.870000,450.000000,-647.061000,299.999000,100.000000,1960.870000,2160.869000,1860.870000,2310.870000,199.999000
弟の姉,姉音モネ,連続音,_なばそずひでぃ.wav,u ひ,u,ひ,i,u->i,2464.097000,450.000000,-700.000000,300.000000,100.000000,2564.097000,2764.097000,2464.097000,2914.097000,200.000000
弟の姉,姉音モネ,連続音,_なばそずひでぃ.wav,i でぃ,i,でぃ,i,i->i,3013.611000,450.000000,-2018.781000,299.999000,100.000000,3113.611000,3313.610000,3013.611000,3463.611000,199.999000
弟の姉,姉音モネ,連続音,_にぇずげねめしぇ.wav,e ず,e,ず,u,e->u,671.508000,450.000000,-700.000000,300.000000,100.000000,771.508000,971.508000,671.508000,1121.508000,200.000000
弟の姉,姉音モネ,連続音,_にぇずげねめしぇ.wav,u げ,u,げ,e,u->e,1287.586000,450.000000,-700.000000,300.000000,100.000000,1387.586000,1587.586000,1287.586000,1737.586000,200.000000
弟の姉,姉音モネ,連続音,_にぇずげねめしぇ.wav,e ね,e,ね,e,e->e,1887.867000,450.000000,-700.000000,300.000000,100.000000,1987.867000,2187.867000,1887.867000,2337.867000,200.000000
弟の姉,姉音モネ,連続音,_にぇずげねめしぇ.wav,e め,e,め,e,e->e,2496.047000,450.000000,-631.734000,299.999000,100.000000,2596.047000,2796.046000,2496.047000,2946.047000,199.999000
弟の姉,姉音モネ,連続音,_にぇずげねめしぇ.wav,e しぇ,e,しぇ,e,e->e,3120.000000,553.000000,-2022.000000,300.000000,100.000000,3220.000000,3420.000000,3120.000000,3673.000000,200.000000
弟の姉,姉音モネ,連続音,_にすにぇきぇひぇちゅ.wav,i す,i,す,u,i->u,774.172000,450.000000,-700.000000,300.000000,100.000000,874.172000,1074.172000,774.172000,1224.172000,200.000000
弟の姉,姉音モネ,連続音,_にすにぇきぇひぇちゅ.wav,u にぇ,u,にぇ,e,u->e,1313.380000,450.000000,-700.000000,300.000000,100.000000,1413.380000,1613.380000,1313.380000,1763.380000,200.000000
弟の姉,姉音モネ,連続音,_にすにぇきぇひぇちゅ.wav,e きぇ,e,きぇ,e,e->e,1962.980000,450.000000,-700.000000,300.000000,100.000000,2062.980000,2262.980000,1962.980000,2412.980000,200.000000
弟の姉,姉音モネ,連続音,_にすにぇきぇひぇちゅ.wav,e ひぇ,e,ひぇ,e,e->e,2548.892000,450.000000,-700.000000,300.000000,100.000000,2648.892000,2848.892000,2548.892000,2998.892000,200.000000
弟の姉,姉音モネ,連続音,_にすにぇきぇひぇちゅ.wav,e ちゅ,e,ちゅ,u,e->u,3198.491000,542.007000,-1934.611000,299.999000,99.999000,3298.490000,3498.490000,3198.491000,3740.498000,200.000000
弟の姉,姉音モネ,連続音,_にゃんごびゅぷけ.wav,o びゅ,o,びゅ,u,o->u,1810.000000,450.000000,-700.000000,300.000000,100.000000,1910.000000,2110.000000,1810.000000,2260.000000,200.000000
弟の姉,姉音モネ,連続音,_にゃんごびゅぷけ.wav,u ぷ,u,ぷ,u,u->u,2361.000000,450.000000,-700.000000,300.000000,100.000000,2461.000000,2661.000000,2361.000000,2811.000000,200.000000
弟の姉,姉音モネ,連続音,_にゃんごびゅぷけ.wav,u け,u,け,e,u->e,2983.040000,450.000000,-1995.901000,299.999000,100.000000,3083.040000,3283.039000,2983.040000,3433.040000,199.999000
弟の姉,姉音モネ,連続音,_にゅどみょしゅぽぷ.wav,u ど,u,ど,o,u->o,602.783000,450.000000,-700.000000,300.000000,100.000000,702.783000,902.783000,602.783000,1052.783000,200.000000
弟の姉,姉音モネ,連続音,_にゅどみょしゅぽぷ.wav,o みょ,o,みょ,o,o->o,1239.812000,450.000000,-700.000000,300.000000,100.000000,1339.812000,1539.812000,1239.812000,1689.812000,200.000000
弟の姉,姉音モネ,連続音,_にゅどみょしゅぽぷ.wav,o しゅ,o,しゅ,u,o->u,1845.578000,450.000000,-700.000000,300.000000,100.000000,1945.578000,2145.578000,1845.578000,2295.578000,200.000000
弟の姉,姉音モネ,連続音,_にゅどみょしゅぽぷ.wav,u ぽ,u,ぽ,o,u->o,2447.432000,450.000000,-700.000000,300.000000,100.000000,2547.432000,2747.432000,2447.432000,2897.432000,200.000000
弟の姉,姉音モネ,連続音,_にゅどみょしゅぽぷ.wav,o ぷ,o,ぷ,u,o->u,3068.828000,450.000000,-1933.610000,299.999000,100.000000,3168.828000,3368.827000,3068.828000,3518.828000,199.999000
弟の姉,姉音モネ,連続音,_ぬるつヴひゃひぇ.wav,u る,u,る,u,u->u,584.548000,450.000000,-700.000000,300.000000,100.000000,684.548000,884.548000,584.548000,1034.548000,200.000000
弟の姉,姉音モネ,連続音,_ぬるつヴひゃひぇ.wav,u つ,u,つ,u,u->u,1191.668000,450.000000,-700.000000,300.000000,100.000000,1291.668000,1491.668000,1191.668000,1641.668000,200.000000
弟の姉,姉音モネ,連続音,_ぬるつヴひゃひぇ.wav,u ひゃ,u,ひゃ,a,u->a,2397.869000,450.000000,-657.842000,299.999000,100.000000,2497.869000,2697.868000,2397.869000,2847.869000,199.999000
弟の姉,姉音モネ,連続音,_ぬるつヴひゃひぇ.wav,a ひぇ,a,ひぇ,e,a->e,2992.931000,450.000000,-1892.186000,299.999000,100.000000,3092.931000,3292.930000,2992.931000,3442.931000,199.999000
弟の姉,姉音モネ,連続音,_ねへじょりゃんう.wav,e へ,e,へ,e,e->e,700.000000,450.000000,-700.000000,300.000000,100.000000,800.000000,1000.000000,700.000000,1150.000000,200.000000
弟の姉,姉音モネ,連続音,_ねへじょりゃんう.wav,e じょ,e,じょ,o,e->o,1305.320000,450.000000,-700.000000,300.000000,100.000000,1405.320000,1605.320000,1305.320000,1755.320000,200.000000
弟の姉,姉音モネ,連続音,_ねへじょりゃんう.wav,o りゃ,o,りゃ,a,o->a,1900.000000,450.000000,-778.264000,299.999000,100.000000,2000.000000,2199.999000,1900.000000,2350.000000,199.999000
弟の姉,姉音モネ,連続音,_のてでぃらしょヴぇ.wav,o て,o,て,e,o->e,757.155000,449.999000,-777.159000,300.000000,99.999000,857.154000,1057.155000,757.155000,1207.154000,200.001000
弟の姉,姉音モネ,連続音,_のてでぃらしょヴぇ.wav,e でぃ,e,でぃ,i,e->i,1394.739000,449.999000,-719.571000,300.000000,100.000000,1494.739000,1694.739000,1394.739000,1844.738000,200.000000
弟の姉,姉音モネ,連続音,_のてでぃらしょヴぇ.wav,i ら,i,ら,a,i->a,1987.074000,394.609000,-670.210000,299.999000,100.000000,2087.074000,2287.073000,1987.074000,2381.683000,199.999000
弟の姉,姉音モネ,連続音,_のてでぃらしょヴぇ.wav,a しょ,a,しょ,o,a->o,2599.977000,450.000000,-700.000000,300.000000,100.000000,2699.977000,2899.977000,2599.977000,3049.977000,200.000000
弟の姉,姉音モネ,連続音,_のてでぃらしょヴぇ.wav,o ヴぇ,o,ヴぇ,e,o->e,3179.974000,449.999000,-1920.697000,299.999000,100.000000,3279.974000,3479.973000,3179.974000,3629.973000,199.999000
弟の姉,姉音モネ,連続音,_ぱげりょげせしゃ.wav,a げ,a,げ,e,a->e,630.796000,450.000000,-700.000000,300.000000,100.000000,730.796000,930.796000,630.796000,1080.796000,200.000000
弟の姉,姉音モネ,連続音,_ぱげりょげせしゃ.wav,e りょ,e,りょ,o,e->o,1230.022000,450.000000,-700.000000,300.000000,100.000000,1330.022000,1530.022000,1230.022000,1680.022000,200.000000
弟の姉,姉音モネ,連続音,_ぱげりょげせしゃ.wav,o げ,o,げ,e,o->e,1845.226000,450.000000,-700.000000,300.000000,100.000000,1945.226000,2145.226000,1845.226000,2295.226000,200.000000
弟の姉,姉音モネ,連続音,_ぱげりょげせしゃ.wav,e せ,e,せ,e,e->e,2444.452000,450.000000,-700.000000,300.000000,100.000000,2544.452000,2744.452000,2444.452000,2894.452000,200.000000
弟の姉,姉音モネ,連続音,_ぱげりょげせしゃ.wav,e しゃ,e,しゃ,a,e->a,3063.650000,450.000000,-1897.936000,299.999000,100.000000,3163.650000,3363.649000,3063.650000,3513.650000,199.999000
弟の姉,姉音モネ,連続音,_はしゃいぜびょひゅ.wav,a しゃ,a,しゃ,a,a->a,812.226000,450.000000,-791.058000,299.999000,99.999000,912.225000,1112.225000,812.226000,1262.226000,200.000000
弟の姉,姉音モネ,連続音,_はしゃいぜびょひゅ.wav,a い,a,い,i,a->i,1445.984000,449.999000,-723.906000,300.000000,100.000000,1545.984000,1745.984000,1445.984000,1895.983000,200.000000
弟の姉,姉音モネ,連続音,_はしゃいぜびょひゅ.wav,i ぜ,i,ぜ,e,i->e,2037.773000,450.000000,-700.000000,300.000000,100.000000,2137.773000,2337.773000,2037.773000,2487.773000,200.000000
弟の姉,姉音モネ,連続音,_はしゃいぜびょひゅ.wav,e びょ,e,びょ,o,e->o,2670.688000,450.000000,-700.000000,300.000000,100.000000,2770.688000,2970.688000,2670.688000,3120.688000,200.000000
弟の姉,姉音モネ,連続音,_はしゃいぜびょひゅ.wav,o ひゅ,o,ひゅ,u,o->u,3267.518000,450.000000,-1869.708000,299.999000,100.000000,3367.518000,3567.517000,3267.518000,3717.518000,199.999000
弟の姉,姉音モネ,連続音,_ばせてぃびゃうぉじぇ.wav,a せ,a,せ,e,a->e,533.285000,450.000000,-700.000000,300.000000,100.000000,633.285000,833.285000,533.285000,983.285000,200.000000
弟の姉,姉音モネ,連続音,_ばせてぃびゃうぉじぇ.wav,e てぃ,e,てぃ,i,e->i,1173.058000,450.000000,-700.000000,300.000000,100.000000,1273.058000,1473.058000,1173.058000,1623.058000,200.000000
弟の姉,姉音モネ,連続音,_ばせてぃびゃうぉじぇ.wav,i びゃ,i,びゃ,a,i->a,1787.000000,450.000000,-700.000000,300.000000,100.000000,1887.000000,2087.000000,1787.000000,2237.000000,200.000000
弟の姉,姉音モネ,連続音,_ばせてぃびゃうぉじぇ.wav,a うぉ,a,うぉ,o,a->o,2353.875000,450.000000,-700.000000,300.000000,100.000000,2453.875000,2653.875000,2353.875000,2803.875000,200.000000
弟の姉,姉音モネ,連続音,_ばせてぃびゃうぉじぇ.wav,o じぇ,o,じぇ,e,o->e,2958.106000,450.000000,-1934.977000,299.999000,100.000000,3058.106000,3258.105000,2958.106000,3408.106000,199.999000
弟の姉,姉音モネ,連続音,_ひぇちぇにゃりょヴぁにょ.wav,e ちぇ,e,ちぇ,e,e->e,639.189000,450.000000,-700.000000,300.000000,100.000000,739.189000,939.189000,639.189000,1089.189000,200.000000
弟の姉,姉音モネ,連続音,_ひぇちぇにゃりょヴぁにょ.wav,e にゃ,e,にゃ,a,e->a,1258.738000,450.000000,-700.000000,300.000000,100.000000,1358.738000,1558.738000,1258.738000,1708.738000,200.000000
弟の姉,姉音モネ,連続音,_ひぇちぇにゃりょヴぁにょ.wav,a りょ,a,りょ,o,a->o,1850.664000,450.000000,-700.000000,300.000000,100.000000,1950.664000,2150.664000,1850.664000,2300.664000,200.000000
弟の姉,姉音モネ,連続音,_ひぇちぇにゃりょヴぁにょ.wav,o ヴぁ,o,ヴぁ,a,o->a,2438.644000,450.000000,-700.000000,300.000000,100.000000,2538.644000,2738.644000,2438.644000,2888.644000,200.000000
弟の姉,姉音モネ,連続音,_ひぇちぇにゃりょヴぁにょ.wav,a にょ,a,にょ,o,a->o,3034.518000,639.370000,-1945.553000,299.999000,100.000000,3134.518000,3334.517000,3034.518000,3673.888000,199.999000
弟の姉,姉音モネ,連続音,_ぴぇちょでぃうぉびょぎぇ.wav,e ちょ,e,ちょ,o,e->o,627.229000,450.000000,-700.000000,300.000000,100.000000,727.229000,927.229000,627.229000,1077.229000,200.000000
弟の姉,姉音モネ,連続音,_ぴぇちょでぃうぉびょぎぇ.wav,o でぃ,o,でぃ,i,o->i,1258.260000,450.000000,-700.000000,300.000000,100.000000,1358.260000,1558.260000,1258.260000,1708.260000,200.000000
弟の姉,姉音モネ,連続音,_ぴぇちょでぃうぉびょぎぇ.wav,i うぉ,i,うぉ,o,i->o,1812.023000,450.000000,-700.000000,300.000000,100.000000,1912.023000,2112.023000,1812.023000,2262.023000,200.000000
弟の姉,姉音モネ,連続音,_ぴぇちょでぃうぉびょぎぇ.wav,o びょ,o,びょ,o,o->o,2430.176000,450.000000,-700.000000,300.000000,100.000000,2530.176000,2730.176000,2430.176000,2880.176000,200.000000
弟の姉,姉音モネ,連続音,_ぴぇちょでぃうぉびょぎぇ.wav,o ぎぇ,o,ぎぇ,e,o->e,3013.987000,604.784000,-2081.483000,299.999000,99.999000,3113.986000,3313.986000,3013.987000,3618.771000,200.000000
弟の姉,姉音モネ,連続音,_びぇどぅごにぱぽ.wav,e どぅ,e,どぅ,u,e->u,631.631000,450.000000,-700.000000,300.000000,100.000000,731.631000,931.631000,631.631000,1081.631000,200.000000
弟の姉,姉音モネ,連続音,_びぇどぅごにぱぽ.wav,u ご,u,ご,o,u->o,1213.371000,449.999000,-763.709000,300.000000,100.000000,1313.371000,1513.371000,1213.371000,1663.370000,200.000000
弟の姉,姉音モネ,連続音,_びぇどぅごにぱぽ.wav,o に,o,に,i,o->i,1849.918000,450.000000,-700.000000,300.000000,100.000000,1949.918000,2149.918000,1849.918000,2299.918000,200.000000
弟の姉,姉音モネ,連続音,_びぇどぅごにぱぽ.wav,i ぱ,i,ぱ,a,i->a,2414.798000,450.000000,-700.000000,300.000000,100.000000,2514.798000,2714.798000,2414.798000,2864.798000,200.000000
弟の姉,姉音モネ,連続音,_びぇどぅごにぱぽ.wav,a ぽ,a,ぽ,o,a->o,3051.342000,450.000000,-1986.211000,299.999000,100.000000,3151.342000,3351.341000,3051.342000,3501.342000,199.999000
弟の姉,姉音モネ,連続音,_びひぇんずんどぅ.wav,i ひぇ,i,ひぇ,e,i->e,688.275000,449.999000,-785.691000,300.000000,99.999000,788.274000,988.275000,688.275000,1138.274000,200.001000
弟の姉,姉音モネ,連続音,_ぴぴとぅぴょおよ.wav,i ぴ,i,ぴ,i,i->i,607.667000,450.000000,-700.000000,300.000000,100.000000,707.667000,907.667000,607.667000,1057.667000,200.000000
弟の姉,姉音モネ,連続音,_ぴぴとぅぴょおよ.wav,i とぅ,i,とぅ,u,i->u,1209.000000,450.000000,-700.000000,300.000000,100.000000,1309.000000,1509.000000,1209.000000,1659.000000,200.000000
弟の姉,姉音モネ,連続音,_ぴぴとぅぴょおよ.wav,u ぴょ,u,ぴょ,o,u->o,1801.311000,449.999000,-768.340000,299.999000,99.999000,1901.310000,2101.310000,1801.311000,2251.310000,200.000000
弟の姉,姉音モネ,連続音,_ぴぴとぅぴょおよ.wav,o お,o,お,o,o->o,2389.845000,450.000000,-700.000000,300.000000,100.000000,2489.845000,2689.845000,2389.845000,2839.845000,200.000000
弟の姉,姉音モネ,連続音,_ぴぴとぅぴょおよ.wav,o よ,o,よ,o,o->o,3015.680000,450.000000,-1920.544000,299.999000,100.000000,3115.680000,3315.679000,3015.680000,3465.680000,199.999000
弟の姉,姉音モネ,連続音,_びゃうぃにゅぎぇびほ.wav,a うぃ,a,うぃ,i,a->i,885.639000,450.000000,-700.000000,300.000000,100.000000,985.639000,1185.639000,885.639000,1335.639000,200.000000
弟の姉,姉音モネ,連続音,_びゃうぃにゅぎぇびほ.wav,i にゅ,i,にゅ,u,i->u,1457.287000,450.000000,-700.000000,300.000000,100.000000,1557.287000,1757.287000,1457.287000,1907.287000,200.000000
弟の姉,姉音モネ,連続音,_びゃうぃにゅぎぇびほ.wav,u ぎぇ,u,ぎぇ,e,u->e,2033.169000,450.000000,-748.850000,299.999000,100.000000,2133.169000,2333.168000,2033.169000,2483.169000,199.999000
弟の姉,姉音モネ,連続音,_びゃうぃにゅぎぇびほ.wav,e び,e,び,i,e->i,2672.568000,450.000000,-700.000000,300.000000,100.000000,2772.568000,2972.568000,2672.568000,3122.568000,200.000000
弟の姉,姉音モネ,連続音,_びゃうぃにゅぎぇびほ.wav,i ほ,i,ほ,o,i->o,3231.511000,450.000000,-1921.787000,299.999000,100.000000,3331.511000,3531.510000,3231.511000,3681.511000,199.999000
弟の姉,姉音モネ,連続音,_ぴゃけらるちゅじゅ.wav,a け,a,け,e,a->e,552.390000,450.000000,-700.000000,300.000000,100.000000,652.390000,852.390000,552.390000,1002.390000,200.000000
弟の姉,姉音モネ,連続音,_ぴゃけらるちゅじゅ.wav,e ら,e,ら,a,e->a,1147.840000,450.000000,-700.000000,300.000000,100.000000,1247.840000,1447.840000,1147.840000,1597.840000,200.000000
弟の姉,姉音モネ,連続音,_ぴゃけらるちゅじゅ.wav,a る,a,る,u,a->u,1751.447000,450.000000,-700.000000,300.000000,100.000000,1851.447000,2051.447000,1751.447000,2201.447000,200.000000
弟の姉,姉音モネ,連続音,_ぴゃけらるちゅじゅ.wav,u ちゅ,u,ちゅ,u,u->u,2346.897000,450.000000,-769.019000,299.999000,100.000000,2446.897000,2646.896000,2346.897000,2796.897000,199.999000
弟の姉,姉音モネ,連続音,_ぴゃけらるちゅじゅ.wav,u じゅ,u,じゅ,u,u->u,2962.739000,450.000000,-1919.135000,299.999000,100.000000,3062.739000,3262.738000,2962.739000,3412.739000,199.999000
弟の姉,姉音モネ,連続音,_ひゃちやひゅうぇぴ.wav,a ち,a,ち,i,a->i,652.103000,450.000000,-700.000000,300.000000,100.000000,752.103000,952.103000,652.103000,1102.103000,200.000000
弟の姉,姉音モネ,連続音,_ひゃちやひゅうぇぴ.wav,i や,i,や,a,i->a,1268.629000,450.000000,-700.000000,300.000000,100.000000,1368.629000,1568.629000,1268.629000,1718.629000,200.000000
弟の姉,姉音モネ,連続音,_ひゃちやひゅうぇぴ.wav,a ひゅ,a,ひゅ,u,a->u,1889.057000,450.000000,-700.000000,300.000000,100.000000,1989.057000,2189.057000,1889.057000,2339.057000,200.000000
弟の姉,姉音モネ,連続音,_ひゃちやひゅうぇぴ.wav,u うぇ,u,うぇ,e,u->e,2489.975000,450.000000,-700.000000,300.000000,100.000000,2589.975000,2789.975000,2489.975000,2939.975000,200.000000
弟の姉,姉音モネ,連続音,_ひゃちやひゅうぇぴ.wav,e ぴ,e,ぴ,i,e->i,3079.187000,449.999000,-1919.356000,299.999000,100.000000,3179.187000,3379.186000,3079.187000,3529.186000,199.999000
弟の姉,姉音モネ,連続音,_びゅぜほみがぞ.wav,u ぜ,u,ぜ,e,u->e,655.072000,450.000000,-700.000000,300.000000,100.000000,755.072000,955.072000,655.072000,1105.072000,200.000000
弟の姉,姉音モネ,連続音,_びゅぜほみがぞ.wav,e ほ,e,ほ,o,e->o,1228.116000,449.999000,-760.926000,300.000000,100.000000,1328.116000,1528.116000,1228.116000,1678.115000,200.000000
弟の姉,姉音モネ,連続音,_びゅぜほみがぞ.wav,o み,o,み,i,o->i,1850.989000,450.000000,-700.000000,300.000000,100.000000,1950.989000,2150.989000,1850.989000,2300.989000,200.000000
弟の姉,姉音モネ,連続音,_びゅぜほみがぞ.wav,i が,i,が,a,i->a,2432.339000,450.000000,-700.000000,300.000000,100.000000,2532.339000,2732.339000,2432.339000,2882.339000,200.000000
弟の姉,姉音モネ,連続音,_びゅぜほみがぞ.wav,a ぞ,a,ぞ,o,a->o,3026.144000,450.000000,-1877.946000,300.000000,100.000000,3126.144000,3326.144000,3026.144000,3476.144000,200.000000
弟の姉,姉音モネ,連続音,_ひゅにゅりぇすそぬ.wav,u りぇ,u,りぇ,e,u->e,1242.237000,449.999000,-654.960000,300.000000,99.999000,1342.236000,1542.237000,1242.237000,1692.236000,200.001000
弟の姉,姉音モネ,連続音,_ひゅにゅりぇすそぬ.wav,e す,e,す,u,e->u,1870.556000,450.000000,-700.000000,300.000000,100.000000,1970.556000,2170.556000,1870.556000,2320.556000,200.000000
弟の姉,姉音モネ,連続音,_ひゅにゅりぇすそぬ.wav,u そ,u,そ,o,u->o,2470.315000,450.000000,-700.000000,300.000000,100.000000,2570.315000,2770.315000,2470.315000,2920.315000,200.000000
弟の姉,姉音モネ,連続音,_ひゅにゅりぇすそぬ.wav,o ぬ,o,ぬ,u,o->u,3106.795000,450.000000,-1989.117000,299.999000,100.000000,3206.795000,3406.794000,3106.795000,3556.795000,199.999000
弟の姉,姉音モネ,連続音,_ぴゅぴぇじゅだきゅく.wav,u ぴぇ,u,ぴぇ,e,u->e,683.977000,450.000000,-700.000000,300.000000,100.000000,783.977000,983.977000,683.977000,1133.977000,200.000000
弟の姉,姉音モネ,連続音,_ぴゅぴぇじゅだきゅく.wav,e じゅ,e,じゅ,u,e->u,1310.144000,450.000000,-700.000000,300.000000,100.000000,1410.144000,1610.144000,1310.144000,1760.144000,200.000000
弟の姉,姉音モネ,連続音,_ぴゅぴぇじゅだきゅく.wav,u だ,u,だ,a,u->a,1893.715000,450.000000,-700.000000,300.000000,100.000000,1993.715000,2193.715000,1893.715000,2343.715000,200.000000
弟の姉,姉音モネ,連続音,_ぴゅぴぇじゅだきゅく.wav,a きゅ,a,きゅ,u,a->u,2511.363000,450.000000,-700.000000,300.000000,100.000000,2611.363000,2811.363000,2511.363000,2961.363000,200.000000
弟の姉,姉音モネ,連続音,_ぴゅぴぇじゅだきゅく.wav,u く,u,く,u,u->u,3103.454000,449.999000,-1961.260000,299.999000,99.999000,3203.453000,3403.453000,3103.454000,3553.453000,200.000000
弟の姉,姉音モネ,連続音,_ひょびぇべびぇてな.wav,o びぇ,o,びぇ,e,o->e,623.272000,450.000000,-700.000000,300.000000,100.000000,723.272000,923.272000,623.272000,1073.272000,200.000000
弟の姉,姉音モネ,連続音,_ひょびぇべびぇてな.wav,e べ,e,べ,e,e->e,1212.257000,450.000000,-700.000000,300.000000,100.000000,1312.257000,1512.257000,1212.257000,1662.257000,200.000000
弟の姉,姉音モネ,連続音,_ひょびぇべびぇてな.wav,e びぇ,e,びぇ,e,e->e,1793.282000,450.000000,-700.000000,300.000000,100.000000,1893.282000,2093.282000,1793.282000,2243.282000,200.000000
弟の姉,姉音モネ,連続音,_ひょびぇべびぇてな.wav,e て,e,て,e,e->e,2410.124000,450.000000,-700.000000,300.000000,100.000000,2510.124000,2710.124000,2410.124000,2860.124000,200.000000
弟の姉,姉音モネ,連続音,_ひょびぇべびぇてな.wav,e な,e,な,a,e->a,3034.924000,450.000000,-1923.687000,299.999000,100.000000,3134.924000,3334.923000,3034.924000,3484.924000,199.999000
弟の姉,姉音モネ,連続音,_びょむきヴぁぼうぉ.wav,o む,o,む,u,o->u,574.008000,450.000000,-700.000000,300.000000,100.000000,674.008000,874.008000,574.008000,1024.008000,200.000000
弟の姉,姉音モネ,連続音,_びょむきヴぁぼうぉ.wav,u き,u,き,i,u->i,1223.270000,449.999000,-674.575000,299.999000,99.999000,1323.269000,1523.269000,1223.270000,1673.269000,200.000000
弟の姉,姉音モネ,連続音,_びょむきヴぁぼうぉ.wav,i ヴぁ,i,ヴぁ,a,i->a,1797.618000,450.000000,-753.651000,299.999000,100.000000,1897.618000,2097.617000,1797.618000,2247.618000,199.999000
弟の姉,姉音モネ,連続音,_びょむきヴぁぼうぉ.wav,a ぼ,a,ぼ,o,a->o,2396.937000,450.000000,-700.000000,300.000000,100.000000,2496.937000,2696.937000,2396.937000,2846.937000,200.000000
弟の姉,姉音モネ,連続音,_びょむきヴぁぼうぉ.wav,o うぉ,o,うぉ,o,o->o,3000.419000,450.000000,-1943.967000,300.000000,100.000000,3100.419000,3300.419000,3000.419000,3450.419000,200.000000
弟の姉,姉音モネ,連続音,_ぴょろやじゃきゃヴぇ.wav,o ろ,o,ろ,o,o->o,595.617000,450.000000,-700.000000,300.000000,100.000000,695.617000,895.617000,595.617000,1045.617000,200.000000
弟の姉,姉音モネ,連続音,_ぴょろやじゃきゃヴぇ.wav,o や,o,や,a,o->a,1198.202000,450.000000,-700.000000,300.000000,100.000000,1298.202000,1498.202000,1198.202000,1648.202000,200.000000
弟の姉,姉音モネ,連続音,_ぴょろやじゃきゃヴぇ.wav,a じゃ,a,じゃ,a,a->a,1800.783000,450.000000,-700.000000,300.000000,100.000000,1900.783000,2100.783000,1800.783000,2250.783000,200.000000
弟の姉,姉音モネ,連続音,_ぴょろやじゃきゃヴぇ.wav,a きゃ,a,きゃ,a,a->a,2407.492000,450.000000,-700.000000,300.000000,100.000000,2507.492000,2707.492000,2407.492000,2857.492000,200.000000
弟の姉,姉音モネ,連続音,_ぴょろやじゃきゃヴぇ.wav,a ヴぇ,a,ヴぇ,e,a->e,3014.202000,449.999000,-1880.747000,299.999000,100.000000,3114.202000,3314.201000,3014.202000,3464.201000,199.999000
弟の姉,姉音モネ,連続音,_ひりゅひぇぺヴぇご.wav,i りゅ,i,りゅ,u,i->u,603.144000,450.000000,-700.000000,300.000000,100.000000,703.144000,903.144000,603.144000,1053.144000,200.000000
弟の姉,姉音モネ,連続音,_ひりゅひぇぺヴぇご.wav,u ひぇ,u,ひぇ,e,u->e,1227.134000,450.000000,-700.000000,300.000000,100.000000,1327.134000,1527.134000,1227.134000,1677.134000,200.000000
